id,name,author,translator,publisher
63892,گیاهان دارویی,اندرو شوالیئر $ محمدتقی عبادی,,انتشارات مهرسا
63893,احساسات کودک من,فاطمه غنی‌پور $ حامد اختیاری,,انتشارات مهرسا
63894,ماهنامه سرزمین من ـ  شماره ۱۱۸ ـ آبان ۹۸,,,ماهنامه سرزمین من
63896,تفسیر اصولی قانون مدنی,سعید بیگدلی $ سیدمجتبی حسینی‌الموسوی,,انتشارات مهرسا
63897,فرهنگ لغات حقوقی؛ فرانسه ـ فارسی,محمدکاظم لطفی $ وحید کوثری,,انتشارات مهرسا
63899,راهنمای تقسیم سهام داینامیک,مایک مویر,کیارش عباس زاده $ زهره لورک $ محمد جلیلی $ مهیار احمدپور,نشر نوین
639,جهان اقتصاد-۲۱ اسفند ۱۳۹۳,,,روزنامه جهان اقتصاد
6390,مردم‌سالاری - ۱۳۹۴/۱۰/۰۲,,,روزنامه مردم سالاری
63901,حل مسائل برنامه‌نویسی پیشرفته با پایتون,رمضان عباس نژادورزی $ محمد نادعلیزاده چاری,,انتشارات فناوری نوین
63902,حل مسائل ساختمان داده‌ها با جاوا,رمضان عباس نژادورزی,,انتشارات فناوری نوین
63903,تروکاژ,محمدرضا قلی‌پور,,نشر آواژ
63904,روزنامه اقتصاد برتر  ـ شماره ۵۹۰ ـ ۱۶ آبان ۹۸,,,روزنامه اقتصاد برتر
63905,کیهان - پنجشنبه ۱۶ آبان ۱۳۹۸,,,روزنامه کیهان
63906,آموزش الفبا,مریم حافظ آبادیان,,انتشارات متخصصان
63907,روزنامه اقتصاد برتر ـ شماره ۵۹۱ ـ ۱۸ آبان ۹۸,,,روزنامه اقتصاد برتر
63908,خراسان - ۱۳۹۸ شنبه ۱۸ آبان,,,روزنامه خراسان
63909,کیهان - شنبه ۱۸ آبان ۱۳۹۸,,,روزنامه کیهان
6391,ایران ورزشی - ۱۳۹۴ چهارشنبه ۲ دي,,,روزنامه ایران ورزشی
63910,ابتکار - ۱۸ آبان ۱۳۹۸,,,روزنامه ابتکار
63911,وطن امروز - ۱۳۹۸ شنبه ۱۸ آبان,,,روزنامه وطن امروز
63912,من می‌مانم تو برگرد,محمدحسین عباسی ولدی $ صادق عباسی ولدی,,نشر شهید کاظمی
63913,بهار - ۱۳۹۸ شنبه ۱۸ آبان,,,روزنامه بهار
63914,ماهنامه اندیشه پویا ـ شماره ۶۲ ـ آبان ۹۸,,,ماهنامه اندیشه پویا
63915,حکایت دولت و فرزانگی,مارک  فیشر,گیتی خوشدل,نوین کتاب گویا
63916,روزنامه سازندگی ـ شماره ۵۱۵ ـ ۱۸ آبان ۹۸,,,روزنامه سازندگی
63917,هفته‌نامه شنبه ـ شماره ۱۶۰ ـ  ۱۸ آبان ۹۸,,,هفته نامه شنبه
63918,مجله‌ی طنز و کاریکاتور ـ  شماره ۲۹۴ ـ مرداد ۹۸,,,مجله طنز و کاریکاتور
63919,راز,راندا برن,مسیحا  برزگر,نوین کتاب گویا
6392,شرق - ۱۳۹۴ چهارشنبه ۲ دي,,,روزنامه شرق
63920,جاذبه های طبیعی گیلان (جلد ۱),محمد دهدار درگاهی $ نیما فرید مجتهدی,,فرهنگ ایلیا
63921,جاذبه های طبیعی گیلان (جلد ۲),محمد دهدار درگاهی $ نیما فرید مجتهدی,,فرهنگ ایلیا
63922,جاذبه های طبیعی گیلان (جلد ۳),محمد دهدار درگاهی $ نیما فرید مجتهدی,,فرهنگ ایلیا
63923,راه نفوذ بر دل ها,برایان تریسی,مهدی قراچه‌داغی,نوین کتاب گویا
